zipcode,population,pop_density
38220,1742,18.3
38235,346,22.4
38258,1394,21.2
38317,2477,27.1
38318,290,4.4
38321,2292,9.8
38324,2292,9.8
38342,1523,16.1
38344,8016,21
38348,950,7.9
38387,236,4.1
38390,1144,13
37643,33578,101.1
37644,33578,101.1
37658,4232,30.1
37682,687,1427.9
37687,4516,23.1
37694,1968,58
37015,17323,43.2
37035,3340,48.3
37082,6479,54
37143,4075,53.3
37146,7551,91.8
38332,1097,8
38340,12868,28.1
38347,510,25.7
38352,654,10
37707,3961,40.4
37715,733,14.4
37724,2426,48.9
37730,0,93.2
37752,6559,48.8
37773,12348,110.1
37824,22121,68.8
37825,8288,37.4
37851,50,41.5
37867,1596,12.4
37870,4823,21.2
37879,10790,23.5
38551,4065,17.1
38575,1054,10.9
37713,1614,17.6
37722,5380,25.6
37727,2390,7
37753,801,10.5
37821,22121,68.8
37822,22121,68.8
37843,3807,27.7
37018,2092,18.9
37342,4000,18
37349,784,12.1
37355,26366,45.5
37382,9105,24.6
37388,25511,102.1
37389,25511,102.1
38001,4656,26.9
38006,5001,19.9
38021,20,43.3
38034,2785,11.5
38050,615,89.8
38336,2054,15.6
38337,1336,19.5
37723,875,6.6
38555,19858,74.9
38557,11919,15.2
38558,8684,119.8
38571,13905,23.6
38572,11022,26.6
38578,158,158.7
37011,4938,23.4
37013,97819,753.5
37070,20238,197.4
37072,32033,149.8
37076,38957,498.3
37080,7349,58.3
37115,40484,676.8
37116,40484,676.8
37138,24229,482.7
37189,3801,50.1
37201,1372,2699.4
37202,1372,2699.4
37203,14232,1093.9
37204,14768,627.8
37205,24785,639.8
37206,25470,1284.5
37207,38583,708.9
37208,17582,1343.8
37209,38794,376.7
37210,17935,670.9
37211,76834,1350.2
37212,21031,2804.7
37213,100,116.3
37214,30151,445.3
37215,22414,523.9
37216,18609,1018.2
37217,31218,791.9
37218,15198,145.5
37219,1134,2111.8
37220,5763,300.1
37221,40425,273.5
37222,40425,273.5
37224,40425,273.5
37227,40425,273.5
37228,1206,303.3
37229,1206,303.3
37230,1206,303.3
37232,1206,303.3
37234,1206,303.3
37235,1206,303.3
37236,1206,303.3
37238,1206,303.3
37240,778,17901.7
37241,778,17901.7
37242,778,17901.7
37243,0,0
37244,0,0
37246,0,0
37250,0,0
38311,849,5.2
38329,3643,11.5
38363,5728,25.7
38374,2000,18
38380,472,5.4
37012,2337,25.4
37059,1138,22.9
37095,2531,9.7
37166,14358,33.5
37029,6927,44.3
37036,5855,23.3
37051,3253,18.1
37055,27011,51.4
37056,27011,51.4
37165,43,106.8
37181,1963,12.6
37187,7360,36.7
38007,36,17.5
38024,27329,74.8
38025,27329,74.8
38030,545,2.9
38047,85,36.4
38059,7763,23.1
38070,221,64.7
38259,632,11.9
38010,8773,25.3
38036,520,292.3
38045,772,8
38046,54,10.2
38048,85,36.4
38057,3850,13.4
38060,9463,83.1
38066,2757,16.6
38068,10741,15.6
38076,927,13.7
38504,883,7.3
38553,2577,18.6
38556,11919,15.2
38565,1367,39.6
38577,1209,5.9
38589,297,2.5
37306,2322,9
37318,1586,63.9
37324,5683,28.5
37330,6979,72.7
37345,2522,15.5
37375,4022,21.8
37376,351,1.9
37383,9105,24.6
37398,14601,52.7
38233,2440,11.6
38316,3000,17.7
38330,4354,24.4
38331,4354,24.4
38338,1336,19.5
38343,15436,43.5
38346,1971,16.1
38355,6620,60.5
38358,11632,56.7
38369,1728,18.8
38382,9191,21.1
38389,2073,9.5
38449,2494,19
38455,166,164.3
38459,398,8.3
38460,1329,16.3
38472,3033,10.3
38473,1178,16.1
38477,2708,11.4
38478,17654,26.2
37708,6185,60
37709,4151,32.9
37848,215,14.1
37861,8710,32.2
37881,2135,12.4
37888,3290,19.4
37616,4606,42
37641,9407,36.2
37743,26291,44.8
37744,26291,44.8
37745,17434,61
37809,2412,26.6
37810,1573,22.2
37818,5651,42.2
37301,1194,10.2
37305,868,17.3
37313,1451,19.6
37339,2532,22.2
37356,2617,39.7
37365,1039,11.2
37366,852,7.1
37387,3112,35.1
37778,12067,131.8
37813,17303,115.6
37814,34684,286
37815,34684,286
37816,34684,286
37860,4037,62.3
37877,8921,126.8
37891,2850,43.5
37302,4920,87.8
37304,24146,65.9
37308,2888,29.2
37315,1566,5223.9
37341,11212,148.6
37343,41655,367.6
37350,1992,496.9
37351,375,329
37363,40041,169.4
37373,3029,28.7
37377,15691,79.2
37379,27532,98.1
37384,9105,24.6
37401,14601,52.7
37402,4199,998.6
37403,7199,1310.5
37404,12772,1044.2
37405,16163,101.5
37406,13937,460.7
37407,10535,985.4
37408,1690,299.4
37409,2691,250.7
37410,3764,509
37411,17006,783.1
37412,21128,925.9
37414,21128,925.9
37415,23967,507
37416,15364,492
37419,6552,52.7
37421,50927,587.4
37422,50927,587.4
37424,50927,587.4
37450,50927,587.4
37765,516,10.9
37869,4685,14.4
38008,8773,25.3
38039,1750,10.6
38042,726,6.2
38044,772,8
38052,4075,12
38061,591,5.9
38067,1166,8.8
38075,6668,20.1
38377,164,21.8
38381,1477,11.4
38326,2439,18.6
38327,374,59.9
38361,977,9.5
38365,53,16.9
38370,704,13.3
38372,17492,21.4
38376,164,21.8
38475,627,3.9
37642,15327,98.9
37645,5044,328.5
37711,4765,35.5
37731,541,5.7
37811,3672,33.1
37857,19871,34.7
37873,4447,25.5
38012,13941,20.8
38069,2286,7
38328,580,11.3
38345,1971,16.1
38351,17864,32.3
38368,2032,14.2
38371,1006,11.2
38388,2073,9.5
38222,3216,14.4
38223,3216,14.4
38224,878,6.6
38231,1555,12.1
38236,629,7
38242,20275,42.2
38251,2639,11.9
38256,2670,20.3
37025,5820,39.8
37033,7552,11.9
37098,6802,34.6
37137,2872,12.5
37140,1330,20.2
38454,1201,7.6
38476,1042,11.4
37061,4646,20.7
37175,970,5.1
37178,2171,18
37078,421,2.7
37101,6772,12.4
37134,3049,30.2
37185,8428,14.4
38562,6661,18.5
38564,366,6.1
38588,757,4.2
37725,17572,68.3
37760,13371,124.9
37820,8171,44.3
37871,9849,88.8
37890,6799,75.8
37640,3777,13.7
37680,461,11
37683,12930,37
37688,914,7.3
37691,863,22.1
37721,12916,99.8
37754,5363,48.2
37806,2853,71
37849,27062,249.4
37901,1973,10.3
37902,2349,1314.8
37909,15863,837.4
37912,22815,736.6
37914,19866,190.8
37915,5283,1163
37916,12760,3280.1
37917,24286,944.3
37918,44791,471.9
37919,28636,570.9
37920,40920,208.1
37921,26807,711.9
37922,36224,470.2
37923,30253,947.4
37924,12000,157.5
37927,12000,157.5
37928,12000,157.5
37929,12000,157.5
37930,12000,157.5
37931,28444,351.7
37932,18069,194.6
37933,18069,194.6
37934,26195,532.9
37938,17163,203.9
37939,17163,203.9
37940,17163,203.9
37950,17163,203.9
37995,17163,203.9
37996,17163,203.9
37997,17163,203.9
37998,17163,203.9
38077,68,520.4
38079,5264,20.3
38080,2692,7
38037,1678,13.8
38040,4796,18.4
38041,4816,19.5
38063,16536,22
38456,5403,24.3
38457,786,11.5
38463,2214,9.6
38464,22285,30.8
38468,5251,20.4
38469,4125,23.3
38481,1026,29.5
38483,5568,22.4
38486,702,5.2
38462,10042,20.1
37144,3195,9.9
37328,1270,17.5
37334,22935,32.9
37335,2924,22.9
37348,784,12.1
37359,758,8.4
38453,338,9.2
38488,2692,16.6
37742,6147,45.3
37771,17276,122.4
37772,12348,110.1
37774,17811,80.9
37846,4651,26.2
37303,24146,65.9
37309,2588,21.7
37329,5811,37.3
37331,7430,71.1
37370,4962,28.5
37371,4962,28.5
37826,5661,30.6
38310,6002,20.8
38315,3448,13.4
38334,2054,15.6
38339,708,13.3
38357,2772,17.3
38359,336,18.4
38367,3195,14.1
38375,8810,31.2
38379,1499,15.4
38393,593,8.9
37083,15129,36.6
37150,4906,17.7
38301,33168,85.6
38302,33168,85.6
38303,33168,85.6
38305,52662,148.7
38308,52662,148.7
38313,3110,17
38314,3110,17
38356,2667,11.7
38362,1331,53.1
38366,1889,19
38378,164,21.8
38391,1090,7.4
38392,593,8.9
37340,597,18.9
37347,7871,60.2
37374,2403,9.8
37380,6402,18.5
37396,198,25.4
37397,9525,24
37019,548,16
37034,7246,35.5
37047,2131,14.9
37091,22115,39.2
37174,34873,148.7
38401,59009,70
38402,59009,70
38451,4204,23
38461,1245,7.6
38474,8617,27.7
38482,1695,13.8
38487,1304,8.4
37322,8359,24
37336,4381,37.4
37880,3246,18.9
37314,1451,19.6
37354,17438,55.2
37385,8284,12.8
37874,15203,56.9
37885,5761,11.6
37040,50953,187.7
37041,50953,187.7
37042,77168,423.8
37043,47576,137.5
37044,47576,137.5
37052,2803,27.3
37142,2134,20.1
37171,532,16.4
37191,3881,37.4
37352,3058,25.4
37719,185,97.5
37726,1965,8.1
37733,95,5.5
37770,2675,8.6
37829,1754,12.4
37840,10324,45.4
37845,673,186.8
37872,1633,8.2
37887,7655,31.5
38232,1810,15.1
38240,2474,10
38253,888,8.4
38254,65,48.5
38257,4570,31.1
38260,3656,22.3
38261,15868,35
38271,15868,35
38281,15868,35
38541,1659,12.2
38542,17,2.7
38543,609,4.6
38554,988,9.9
38568,2144,10.7
38570,9403,35.8
38573,2115,13
38580,1575,19.3
37096,5608,7.2
37097,2254,8.2
38549,3761,19.3
37307,4798,36.3
37316,1566,5223.9
37317,2643,12.3
37325,1709,25.7
37326,479,92.3
37333,517,18
37361,1349,31.1
37362,3528,17.3
37369,906,3.3
37391,1321,24
38501,38376,158.9
38502,38376,158.9
38503,38376,158.9
38505,2030,5247.7
38506,28476,63
38544,7220,30.5
38545,1612,23.1
38548,794,10.5
38574,8377,18.8
38582,1277,11.9
37321,19345,65.3
37332,2547,15.5
37337,1750,9
37338,3547,15.9
37381,9105,24.6
37748,16860,67.5
37763,15350,66.9
37854,12871,36.9
37010,4938,23.4
37032,4836,21.5
37049,3685,47.2
37073,14318,101.6
37141,1323,22.3
37152,381,12.1
37172,29194,61.3
37188,15133,174.9
37037,8046,32.9
37060,2344,22.4
37063,11736,60.8
37085,4500,27.7
37086,34223,468.5
37089,46846,95.6
37118,1033,14.3
37127,17835,126
37128,51021,279
37129,58040,232.3
37130,57071,384.1
37131,57071,384.1
37132,2387,2110.6
37133,2387,2110.6
37153,6568,37
37167,59055,330.9
37732,167,76.6
37755,3697,32.1
37756,3151,11
37841,8971,21.4
37852,2718,12.1
37892,1973,10.3
37327,11711,21.3
37738,5555,9.7
37764,9741,103.1
37862,23425,96.2
37863,6903,138
37864,6903,138
37865,21557,114.3
37868,1596,12.4
37876,32425,60.1
37501,50927,587.4
37544,50927,587.4
38002,40245,129.1
38014,13941,20.8
38016,47757,873.3
38017,54372,221.6
38018,37217,733
38027,27329,74.8
38028,6965,45.9
38029,0,589.9
38053,26545,61.1
38054,271,304.6
38055,271,304.6
38083,2692,7
38088,2692,7
38101,2692,7
38103,14044,1781
38104,23517,1772.8
38105,6209,1402.5
38106,24029,405.4
38107,16120,1265
38108,17894,1032.2
38109,44922,267.3
38111,43563,1628.3
38112,17082,1500.2
38113,17082,1500.2
38114,26786,1376.6
38115,40837,1760.8
38116,39758,820.6
38117,25881,1079.4
38118,38664,513.1
38119,22947,975.6
38120,14634,569.7
38122,24695,1293.6
38124,24695,1293.6
38125,37519,731.5
38126,6407,1558.6
38127,44227,464.9
38128,45509,732.9
38130,45509,732.9
38131,0,0
38132,0,3.9
38133,22254,633.9
38134,44853,870.5
38135,29714,925.5
38136,29714,925.5
38137,29714,925.5
38138,24972,782.7
38139,15774,700.3
38141,22340,1110.7
38145,22340,1110.7
38148,22340,1110.7
38150,22340,1110.7
38151,22340,1110.7
38152,988,6257.4
38157,988,6257.4
38159,988,6257.4
38161,988,6257.4
38163,988,6257.4
38166,988,6257.4
38167,988,6257.4
38168,988,6257.4
38173,988,6257.4
38174,988,6257.4
38175,988,6257.4
38177,988,6257.4
38181,988,6257.4
38182,988,6257.4
38183,988,6257.4
38184,988,6257.4
38186,988,6257.4
38187,988,6257.4
38188,988,6257.4
38190,988,6257.4
38193,988,6257.4
38194,988,6257.4
38197,988,6257.4
37030,7063,42.5
37057,703,10.5
37145,2092,11.9
37151,381,12.1
38547,1935,23.3
38552,211,16.8
38560,1180,16.2
38563,3512,28.4
38567,423,13.9
38569,124,9
37023,1380,38.6
37028,778,16.2
37050,1325,12.9
37058,7758,15.2
37079,2471,12.9
37617,13870,93.2
37618,13011,71.4
37620,38969,118.5
37621,38969,118.5
37625,38969,118.5
37660,39062,233.4
37662,39062,233.4
37663,14689,212.7
37664,26838,318.2
37665,5640,695.6
37669,5640,695.6
37686,8250,92.5
37699,1968,58
37022,6473,24.7
37031,4198,35.7
37048,6506,52.9
37066,50328,144.2
37075,65123,385.3
37077,38957,498.3
37119,1033,14.3
37148,23982,63.1
37186,9353,33.7
38004,10614,144.6
38011,9855,64.9
38015,2195,25.1
38019,15978,43.7
38023,7050,36
38049,4093,17.2
38058,9777,149.4
38071,221,64.7
37074,8667,26.2
37650,11691,49.7
37657,991,10.1
37692,4989,35
37779,3110,40.2
37807,10738,48.3
37866,1596,12.4
38585,3970,8.7
37110,33204,33.9
37111,33204,33.9
37357,5653,15.1
37378,15691,79.2
37394,88,348.7
38550,3761,19.3
38581,3895,16
37601,35920,302.5
37602,35920,302.5
37604,35754,391.3
37605,35754,391.3
37614,1942,2576.3
37615,21819,207.6
37656,3901,46
37659,27868,82.7
37681,6055,35.2
37684,12930,37
37690,3817,68.9
38425,3776,13.5
38450,3039,9.6
38452,1330,7.9
38471,357,2.8
38485,6487,9.3
38225,5547,22
38226,266,5.6
38229,2861,18.8
38230,3696,16.8
38237,16003,49.3
38238,16003,49.3
38241,998,5.3
38255,2252,18.9
38559,1096,26.5
38579,947,25
38583,24089,25.7
38587,1473,16.5
37014,2738,29.1
37024,1380,38.6
37027,55130,344.6
37046,5098,20.2
37062,11736,60.8
37064,56641,104
37065,56641,104
37067,29595,290.5
37068,29595,290.5
37069,20238,197.4
37135,12380,99.7
37179,15738,85
37071,20238,197.4
37087,46846,95.6
37088,46846,95.6
37090,15099,30.6
37121,1033,14.3
37122,56964,160.2
37136,12380,99.7
37184,6002,19.3
75763,6463,21.5
75779,135,54.7
75801,16346,30.2
75802,16346,30.2
75803,22170,26
75832,121,1.5
75839,5330,13.3
75853,538,5
75861,9153,30.4
75880,10044,15.8
75882,10044,15.8
75884,10044,15.8
75886,10044,15.8
79714,17818,7.4
75901,31134,69.4
75902,31134,69.4
75903,31134,69.4
75904,34059,92.3
75915,34059,92.3
75941,8826,41.4
75949,7501,15.6
75969,3965,18.5
75980,2472,6.8
78358,561,521.8
78381,24438,26.6
78382,21578,74.2
76351,2047,4.1
76366,1841,3.8
76370,257,1.1
76379,610,5.3
76389,1413,2.6
79019,1779,1.2
79094,51,0.3
78008,220,0.7
78011,1925,4.2
78012,321,5.1
78026,5935,10.4
78050,444,55.3
78052,7362,65.1
78062,13034,7.7
78064,16043,23.2
78065,10735,25.1
77418,10381,19.5
77452,62,25.7
77473,90,319.5
77474,12825,23.7
77485,4475,18.8
78931,253,7.3
78933,1294,5.1
78944,537,13.6
78950,1785,7.1
79324,37,0.3
79344,92,1.4
79347,7233,4.1
78003,9539,14.9
78055,1817,2.9
78063,9591,29.3
78883,285,1.8
78885,86,0.6
78602,27958,50.2
78612,13852,47.1
78621,23496,44.8
78650,1672,9.2
78659,3061,9.9
78662,2298,11
78953,790,3.9
78957,9704,18.7
76380,3639,1.6
78102,28662,22.7
78104,69,2.9
78125,78,1.3
78142,154,8.2
78145,145,10.9
78146,525,7.7
78162,404,4.6
78389,1641,4.7
78391,244,7.2
76501,16801,55.8
76502,40622,193.5
76503,40622,193.5
76504,23666,346.5
76508,8,0
76511,2753,16.3
76513,37916,125.2
76533,4740,5
76534,2857,11.4
76540,8566,22
76541,18198,1569.1
76542,49857,192.2
76543,30378,242.1
76544,25561,377
76547,25561,377
76548,30329,655.9
76549,51767,223.8
76554,2139,101.9
76559,5849,290.5
76564,1059,8.2
76569,2297,11.8
76571,7737,22.2
76579,4732,28.7
78002,7329,76.8
78015,15119,177.2
78023,31003,126.1
78054,7362,65.1
78069,6376,60.9
78073,8893,60.7
78101,6175,59.5
78109,40011,637.5
78112,8505,60.7
78148,21750,825.1
78150,27,26.8
78152,2174,24.2
78201,46775,2461.5
78202,11433,1941.8
78203,6403,1831.5
78204,12211,1627.6
78205,1224,470.8
78206,1224,470.8
78207,54601,2926.9
78208,5031,1463.6
78209,42045,1485.7
78210,36723,1913.9
78211,32568,1200
78212,29225,1622.9
78213,43931,1948.2
78214,26946,671.9
78215,2974,395.5
78216,41765,1087.3
78217,33960,1183.7
78218,36359,1042.3
78219,16897,427.2
78220,16348,664.2
78221,39523,456.7
78222,25574,342.3
78223,55088,472.2
78224,20795,307.2
78225,13915,2564.5
78226,7109,359.4
78227,49907,1288.3
78228,62126,2073
78229,31771,1939.4
78230,45369,1448.3
78231,8536,790
78232,37732,1128
78233,48507,1284.1
78234,5430,605
78235,1176,131.5
78236,6882,423.3
78237,39349,1934
78238,25052,944.9
78239,29255,1670.8
78240,59502,1741.8
78241,59502,1741.8
78242,34844,1541.4
78243,424,194.8
78244,32474,1278.7
78245,76177,656.8
78246,76177,656.8
78247,53315,1156.2
78248,14369,1343.4
78249,59508,1296
78250,60967,2207.4
78251,60107,1258.3
78252,12153,82.3
78253,44036,206.2
78254,58540,639.3
23976,53,11.5
23112,53162,560.2
23113,25076,260
23114,18540,598
23120,10025,36.1
23234,45201,837.8
23235,32355,667.4
23236,25424,687.1
23237,23252,400.3
23297,18168,1638.2
23831,36765,529.6
23832,36849,329
23836,13601,173.9
23838,16399,59.4
22611,9005,41.9
22620,2536,19.8
22646,116,40.3
22663,1433,26.9
24127,3600,6.9
24131,46,1.3
22701,35087,74.3
22713,1567,20.4
22714,1032,19.5
22718,802,8.4
22724,2399,41.8
22726,744,19
22729,1199,93.5
22733,1100,12
22735,2930,26.5
22736,737,9.8
22737,3046,28.1
22741,147,8.5
23027,1090,12
23040,4444,12.2
24217,284,7.7
24220,897,13.9
24226,1165,20.7
24228,6294,29.1
24256,3556,23.2
24269,413,16.3
24272,738,9.7
24607,295,14
23822,1914,9.5
23830,1331,12.4
23833,2301,15.5
23840,2889,15
23841,3281,18.4
23850,1268,8.1
23872,2757,9.6
23885,2773,31.9
23894,481,8
22436,451,10.1
22437,1192,6.8
22438,348,4.3
22454,1618,17.1
22476,385,8.1
22504,439,11.2
22509,40,1
22560,6454,28.4
23115,135,10.2
20120,41733,914.2
20121,30097,1247.8
20122,30097,1247.8
20124,15761,269.8
20151,23053,532.8
20153,34191,386.4
20170,43116,1815.4
20171,50342,1463.3
20172,50342,1463.3
20190,19204,1501.9
20191,30069,1366.6
20192,30069,1366.6
20194,12421,1612.6
20195,12421,1612.6
20196,12421,1612.6
22003,59586,1737
22009,59586,1737
22015,44852,1984.9
22027,2124,1407.3
22032,31180,1531.6
22033,40170,1924
22034,40170,1924
22035,0,0
22036,0,0
22037,0,0
22039,17947,301.2
22041,28614,3872.9
22042,34486,1959.9
22043,25376,1970.7
22044,13489,2488.5
22060,9858,260.5
22066,18332,259
22067,18332,259
22079,35592,423.4
22081,35592,423.4
22082,35592,423.4
22095,35592,423.4
22096,35592,423.4
22101,29296,846.1
22102,24746,810
22103,24746,810
22106,24746,810
22107,24746,810
22108,24746,810
22109,24746,810
22116,24746,810
22118,24746,810
22119,24746,810
22121,24746,810
22122,24746,810
22124,18216,668.8
22150,27860,1392.7
22151,18210,1319.9
22152,29599,1852.4
22153,31348,1360.2
22156,31348,1360.2
22158,31348,1360.2
22159,31348,1360.2
22160,31348,1360.2
22161,31348,1360.2
22180,24438,1562.2
22181,15299,1009.1
22182,26777,815.7
22183,26777,815.7
22185,0,0
22199,82573,1595
22303,14504,3352.6
22306,35279,1723.6
22307,9962,1278.5
22308,13335,1094.4
22309,36325,1703.7
22310,32195,1594.3
22312,33786,2202.6
22315,29110,1846.6
20115,6911,23.7
20116,6911,23.7
20119,4235,23.8
20128,15761,269.8
20130,212,13.1
20137,1534,33.9
20138,1534,33.9
20139,203,25.6
20140,203,25.6
20144,964,9.7
20184,655,8.2
20185,655,8.2
20186,15049,87.2
20187,17713,121.2
20188,17713,121.2
20198,2175,13.2
22639,562,11.6
22643,273,13.2
22712,9049,89.7
22720,744,19.8
22728,3182,28.3
22734,3067,41
22739,1587,16.4
22742,1916,33.6
24072,1067,18
24079,1800,17.6
24091,7564,15.9
24105,297,9
24380,2600,12.1
22963,16014,48.8
22974,5600,51.5
23022,1180,13.7
23055,989,22.8
23084,1472,16.9
24065,6536,27.8
24067,2398,15.3
24088,5025,17.8
24092,2450,33.3
24102,1633,20.4
24137,2674,13.4
24146,2870,9339.4
24151,20327,47.5
24176,1387,23.9
24184,4180,42.4
22602,29923,99.8
22603,15921,54.8
22622,2536,19.8
22624,2777,51.4
22625,3134,32.1
22637,2419,17.1
22645,4395,42.1
22654,999,4
22655,20916,212.1
22656,3331,109.5
24086,148,12.7
24093,137,14
24124,5007,23.2
24128,1987,10
24134,4993,21.6
24136,3159,26.9
24147,1264,69.6
24150,769,4.8
24167,285,25.1
23001,15,29.5
23003,9937,15.5
23018,4047,20.2
23050,852,55.8
23061,21721,52.3
23062,2427,626.7
23072,11677,121.2
23107,1044,14
23131,336,17.5
23154,1246,39
23155,1246,39
23178,475,11.6
23183,5287,32
23184,5287,32
23190,43687,152.6
23014,1334,25.3
23038,1762,9.1
23039,994,27.5
23063,4621,20.3
23065,1685,34
23067,133,90.9
23102,3345,34.6
23103,5197,47.9
23129,632,35.9
23153,1246,39
23160,2661,278.1
24292,393,7.7
24326,1286,7.5
24330,3114,31.6
24348,4409,14.4
24363,1350,7
24378,1068,5.8
22935,876,16.7
22965,330,13.5
22968,10810,98.3
22973,6009,23.4
23870,7231,23.5
23879,674,7.8
24520,2245,10.2
24534,1509,11.6
24535,1509,11.6
24539,121,6.8
24558,6037,26.1
24577,4808,10.5
24589,3135,11.3
24592,13393,42.8
24597,1088,9.8
24598,1668,10.4
23005,17020,87.3
23015,4047,20.2
23047,1990,15.9
23059,35124,268.2
23069,2803,22.6
23111,36574,180.5
23116,30689,167.3
23146,3079,35.7
23162,158,6.2
23192,6830,35.8
23058,471,29.7
23060,38211,849.9
23075,9384,827
23150,12606,156.1
23226,16071,1031.6
23227,25491,829.7
23228,35950,1179
23229,35479,874
23230,6505,541.9
23231,36657,151.7
23233,31089,901
23238,25979,452.4
23242,25979,452.4
23250,0,0
23255,0,0
23288,0,0
23289,0,0
23294,18168,1638.2
24054,6740,24.4
24055,13420,60.8
24078,6858,396.8
24089,2575,90.5
24148,7916,43.4
24165,1350,14.4
24168,361,72.8
24413,188,1.7
24433,104,2.6
24442,98,1
24458,356,2
24465,1388,3
24468,2405,36.3
23304,40,150.8
23314,8593,140.8
23315,1346,20.2
23397,532,19.5
23424,303,3.9
23430,17348,66.4
23431,17348,66.4
23487,5904,25.8
23898,2104,17.3
23081,297,8
23127,295,9.2
23168,7257,101.3
23185,48036,319.7
23188,43687,152.6
23023,498,6.2
23085,678,3.3
23091,109,5.1
23108,222,4.9
23110,590,13.9
23126,295,9.2
23148,1980,10.9
23156,1625,15
23161,158,6.2
23177,475,11.6
22448,649,55
22451,649,55
22481,675,107.9
22485,25261,50.6
22526,6101,22.8
22544,2279,36.4
22547,16242,37.7
23009,6541,31.2
23086,3685,15.2
23106,1044,14
23181,5287,32
22480,675,107.9
22482,3041,37.9
22503,3770,19
22507,439,11.2
22513,1050,33.7
22517,2243,11.5
22523,6101,22.8
22528,6101,22.8
22576,2193,62.6
22578,2315,52.2
24218,284,7.7
24221,519,7.1
24243,1984,38.3
24248,2304,19.1
24263,6137,25.3
24265,680,9.2
24277,6854,42.7
24281,2498,17.5
24282,890,17.8
20101,2207,3769.6
20102,2207,3769.6
20103,2207,3769.6
20104,2207,3769.6
20105,21385,117.7
20117,2386,23.2
20118,8,262.4
20129,618,74.3
20131,212,13.1
20132,18617,74
20134,18617,74
20135,3177,24.6
20141,7064,86.9
20142,7064,86.9
20146,964,9.7
20147,64197,1049.9
20148,48110,671.8
20149,48110,671.8
20152,34191,386.4
20158,4448,113.8
20159,4448,113.8
20160,4448,113.8
20163,4448,113.8
20164,41228,1966.3
20165,32744,1273.4
20166,11304,210.6
20167,11304,210.6
20175,33723,168
20176,53017,315.1
20177,53017,315.1
20178,53017,315.1
20180,7467,59.2
20189,17713,121.2
20197,2231,52.9
20598,0,0
23024,8381,29.6
23093,13712,23.5
23117,9628,25.8
23170,1086,54.9
23938,360,7.9
23941,360,7.9
23944,3585,11.7
23952,215,6.3
23974,5418,19.7
22709,1276,26.2
22711,23,15.4
22715,1204,46.1
22719,271,7.5
22722,209,30
22723,109,11.6
22725,2399,41.8
22727,5594,21.2
22730,175,13.1
22731,30,60.5
22732,195,43.6
22738,1587,16.4
22743,291,1.3
22748,872,11.3
22948,154,20.7
22989,15,29.5
23021,176,37.2
23025,266,69.2
23035,1333,38.7
23045,129,15.3
23056,471,29.7
23064,258,147.1
23066,133,90.9
23068,176,113.9
23076,831,61.9
23109,2178,40.9
23119,370,34.6
23125,255,39.5
23128,717,34.6
23130,336,17.5
23138,534,43.9
23163,81,42.9
23915,1253,14.4
23917,2917,13.1
23919,2420,31.5
23924,5962,17.5
23927,3951,22.4
23950,3733,21.2
23968,577,10.2
23970,8205,26.3
24529,2143,17.9
24580,501,11.4
23031,4712,13.4
23032,304,6.4
23043,2073,86.9
23070,381,57.6
23071,1641,50.3
23079,297,8
23092,690,46
23149,2911,24.4
23169,1086,54.9
23175,1800,45.2
23176,331,58.6
23180,636,16.8
24023,613,642.2
24060,55747,154.9
24061,55747,154.9
24062,55747,154.9
24063,55747,154.9
24068,2398,15.3
24073,30478,129.6
24111,297,9
24138,2005,23
24149,3530,24.3
24162,2086,20
22920,3612,21.4
22922,2058,15.2
22938,1349,13.1
22949,1269,13.6
22958,2290,21.8
22964,330,13.5
22967,1702,9.7
22969,1639,12.7
22971,1505,12.5
22976,789,3.4
24464,146,3.6
24553,1430,5.8
24581,44,2
24599,1131,5
23011,1334,25.3
23089,5366,31.3
23124,4339,22.5
23140,6679,26.7
